Time,WindSpeed60.ms,WindSpeed30.ms,Dir.degree,Temp.C
2011-01-03 21:50:00 UTC,9.07,7.945,221.55,1.9
2011-01-03 22:00:00 UTC,8.33,7.475,218.9,1.9
2011-01-03 22:10:00 UTC,7.865,6.985,217.5,1.5
2011-01-03 22:20:00 UTC,7.405,6.515,218.2,1.5
2011-01-03 22:30:00 UTC,6.935,5.92,216.3,0.9
2011-01-03 22:40:00 UTC,6.655,5.7,213.45,0.8
2011-01-03 22:50:00 UTC,6.745,5.685,212.65,0.4
2011-01-03 23:00:00 UTC,6.165,5.17,211.7,0.5
2011-01-03 23:10:00 UTC,5.66,4.78,210.8,0.1
2011-01-03 23:20:00 UTC,5.985,4.905,209.9,-0.1
2011-01-03 23:30:00 UTC,5.825,4.685,210.6,-0.5
2011-01-03 23:40:00 UTC,5.49,4.34,209.5,-0.5
2011-01-03 23:50:00 UTC,5.685,4.555,209.2,-1.1
2011-01-04 00:00:00 UTC,6.12,4.98,208.65,-1.2
2011-01-04 00:10:00 UTC,6.255,5.085,207.2,-1.7
2011-01-04 00:20:00 UTC,6.65,5.575,201.7,-1.7
2011-01-04 00:30:00 UTC,6.7,5.575,203.5,-2
2011-01-04 00:40:00 UTC,6.795,5.51,202.5,-1.9
2011-01-04 00:50:00 UTC,7.15,5.91,203.75,-2.4
2011-01-04 01:00:00 UTC,7.195,5.85,203.35,-2.3
2011-01-04 01:10:00 UTC,6.635,5.155,204.2,-2.5
2011-01-04 01:20:00 UTC,7.19,5.525,206.6,-2.4
2011-01-04 01:30:00 UTC,6.925,5.59,207.7,-2.3
2011-01-04 01:40:00 UTC,7.36,5.875,206.1,-1.8
2011-01-04 01:50:00 UTC,7.865,6.55,207.85,-1.6
2011-01-04 02:00:00 UTC,8.065,6.91,208.35,-1.3
2011-01-04 02:10:00 UTC,8.195,6.96,208.3,-1.4
2011-01-04 02:20:00 UTC,8.25,7.115,208.65,-1.2
2011-01-04 02:30:00 UTC,8.14,7.095,211.1,-1.3
2011-01-04 02:40:00 UTC,8.4,7.17,210.55,-1
2011-01-04 02:50:00 UTC,8.88,7.575,211.2,-1
2011-01-04 03:00:00 UTC,8.865,7.81,210.7,-0.7
2011-01-04 03:10:00 UTC,8.635,7.73,213.45,-0.8
2011-01-04 03:20:00 UTC,8.895,7.735,213.9,-0.5
2011-01-04 03:30:00 UTC,8.22,7.305,216.3,-0.8
2011-01-04 03:40:00 UTC,8.845,7.815,215.05,-0.6
2011-01-04 03:50:00 UTC,8.8,7.675,214.1,-0.9
2011-01-04 04:00:00 UTC,9.285,8.27,214,-0.6
2011-01-04 04:10:00 UTC,9.125,7.865,216.45,-0.8
2011-01-04 04:20:00 UTC,8.91,7.99,216.4,-0.6
2011-01-04 04:30:00 UTC,8.905,7.87,218.1,-0.8
2011-01-04 04:40:00 UTC,8.555,7.475,216.75,-0.6
2011-01-04 04:50:00 UTC,8.61,7.53,218.3,-0.8
2011-01-04 05:00:00 UTC,8.535,7.465,218.8,-0.6
2011-01-04 05:10:00 UTC,8.385,7.495,219.15,-0.8
2011-01-04 05:20:00 UTC,8.115,7.025,219.05,-0.6
2011-01-04 05:30:00 UTC,7.95,6.885,218.35,-0.8
2011-01-04 05:40:00 UTC,7.945,7.035,217.9,-0.7
2011-01-04 05:50:00 UTC,7.89,6.9,217.3,-1.1
2011-01-04 06:00:00 UTC,8.085,7.045,217,-1
2011-01-04 06:10:00 UTC,8.105,7.05,217.25,-1.1
2011-01-04 06:20:00 UTC,8.405,7.235,215.7,-0.9
2011-01-04 06:30:00 UTC,8.47,7.365,216.15,-1.1
2011-01-04 06:40:00 UTC,8.65,7.57,214.9,-0.8
2011-01-04 06:50:00 UTC,8.21,7.315,214.95,-0.9
2011-01-04 07:00:00 UTC,8.105,7.015,217.05,-0.6
2011-01-04 07:10:00 UTC,7.845,6.65,222.85,-0.9
2011-01-04 07:20:00 UTC,8.975,8.1,226.55,-0.6
2011-01-04 07:30:00 UTC,8.795,7.67,226.85,-0.7
2011-01-04 07:40:00 UTC,8.875,7.87,226.65,-0.5
2011-01-04 07:50:00 UTC,8.555,7.545,227.75,-0.7
2011-01-04 08:00:00 UTC,8.695,7.66,227.65,-0.6
2011-01-04 08:10:00 UTC,8.315,7.29,228.65,-0.8
2011-01-04 08:20:00 UTC,8.28,7.185,229.9,-0.6
2011-01-04 08:30:00 UTC,7.775,6.75,232.2,-0.9
2011-01-04 08:40:00 UTC,7.605,6.605,232.15,-0.8
2011-01-04 08:50:00 UTC,7.555,6.785,233.65,-1
2011-01-04 09:00:00 UTC,7.73,6.875,235.9,-0.9
2011-01-04 09:10:00 UTC,7.185,6.24,236.2,-1.1
2011-01-04 09:20:00 UTC,7.17,6.175,237,-1.2
2011-01-04 09:30:00 UTC,6.9,5.825,234.45,-1.6
2011-01-04 09:40:00 UTC,6.46,5.495,232.45,-1.4
2011-01-04 09:50:00 UTC,6.63,5.695,231.8,-1.8
2011-01-04 10:00:00 UTC,6.55,5.685,230.55,-1.7
2011-01-04 10:10:00 UTC,6.81,5.81,229.8,-1.7
2011-01-04 10:20:00 UTC,6.795,5.82,230.2,-1.4
2011-01-04 10:30:00 UTC,7.26,6.23,226.75,-1.6
2011-01-04 10:40:00 UTC,7.09,6.125,229.3,-1.2
2011-01-04 10:50:00 UTC,7.16,6.44,229.7,-1.4
2011-01-04 11:00:00 UTC,7.365,6.63,229.5,-1.2
2011-01-04 11:10:00 UTC,7.245,6.295,233.15,-1.4
2011-01-04 11:20:00 UTC,7.185,6.3,233.4,-1.3
2011-01-04 11:30:00 UTC,7.015,6.125,236.55,-1.6
2011-01-04 11:40:00 UTC,6.795,5.925,234.7,-1.7
2011-01-04 11:50:00 UTC,6.675,5.78,235.7,-2.3
2011-01-04 12:00:00 UTC,6.82,5.715,234.95,-2.6
2011-01-04 12:10:00 UTC,6.535,5.44,236.25,-3.3
2011-01-04 12:20:00 UTC,7.03,5.88,234.75,-3.5
2011-01-04 12:30:00 UTC,6.94,5.88,232.4,-3.9
2011-01-04 12:40:00 UTC,7.19,6.19,231.05,-4
2011-01-04 12:50:00 UTC,7.12,6.065,233.3,-4.3
2011-01-04 13:00:00 UTC,7.165,6.21,232.8,-4
2011-01-04 13:10:00 UTC,7.375,6.245,233.65,-3.7
2011-01-04 13:20:00 UTC,7.15,5.83,233,-2.3
2011-01-04 13:30:00 UTC,6.685,5.51,236.4,-1.3
2011-01-04 13:40:00 UTC,6.165,4.985,238.6,0.1
2011-01-04 13:50:00 UTC,6.74,5.55,244.7,0.9
2011-01-04 14:00:00 UTC,7.275,6.58,248.6,1.9
2011-01-04 14:10:00 UTC,7.62,7.09,251.3,2
2011-01-04 14:20:00 UTC,7.265,6.725,253,2.7
2011-01-04 14:30:00 UTC,7.125,6.645,254.4,2.7
2011-01-04 14:40:00 UTC,7.61,7.205,251.8,3.2
2011-01-04 14:50:00 UTC,7.66,7.295,255.5,3.3
2011-01-04 15:00:00 UTC,7.26,6.895,260.2,3.8
2011-01-04 15:10:00 UTC,7.13,6.75,265.75,3.9
2011-01-04 15:20:00 UTC,7.83,7.695,266.2,4.4
2011-01-04 15:30:00 UTC,7.305,7.02,267.7,4.5
2011-01-04 15:40:00 UTC,7.515,7.045,264.6,4.9
2011-01-04 15:50:00 UTC,7,6.69,264.3,4.5
2011-01-04 16:00:00 UTC,8.01,7.84,258,4.8
2011-01-04 16:10:00 UTC,8.29,7.695,261.2,4.6
2011-01-04 16:20:00 UTC,8.55,8.215,269.4,4.6
2011-01-04 16:30:00 UTC,8.535,8.02,264.3,4.2
2011-01-04 16:40:00 UTC,9.005,8.52,265.95,4.1
2011-01-04 16:50:00 UTC,9.63,9.085,262.55,3.3
2011-01-04 17:00:00 UTC,9.315,8.9,266.85,3.7
2011-01-04 17:10:00 UTC,10.025,9.45,270.95,4
2011-01-04 17:20:00 UTC,9.245,8.8,257.55,4.3
2011-01-04 17:30:00 UTC,12.73,12.33,254.9,4.3
2011-01-04 17:40:00 UTC,12.13,11.405,263.1,4.5
2011-01-04 17:50:00 UTC,12.345,11.695,262.6,4
2011-01-04 18:00:00 UTC,11.725,11.03,273.35,4.7
2011-01-04 18:10:00 UTC,12.26,11.585,275.25,4.6
2011-01-04 18:20:00 UTC,11.745,11.025,271,4.6
2011-01-04 18:30:00 UTC,12.42,11.75,269.4,4.5
2011-01-04 18:40:00 UTC,12.845,12.13,259,4.7
2011-01-04 18:50:00 UTC,12.755,12.1,256.1,4.4
2011-01-04 19:00:00 UTC,11.485,11.07,270.65,4.5
2011-01-04 19:10:00 UTC,12.25,11.82,260.9,4.3
2011-01-04 19:20:00 UTC,13.2,12.805,256.9,4.4
2011-01-04 19:30:00 UTC,12.525,11.9,262.15,4
2011-01-04 19:40:00 UTC,12.83,12.41,267.15,4.1
2011-01-04 19:50:00 UTC,13.575,12.975,277.05,3.4
2011-01-04 20:00:00 UTC,12.91,11.905,271.5,3.1
2011-01-04 20:10:00 UTC,14.045,13.085,273.45,2.6
2011-01-04 20:20:00 UTC,12.945,12.195,281.75,2.6
2011-01-04 20:30:00 UTC,12.575,11.68,277.15,2.2
2011-01-04 20:40:00 UTC,12.55,11.64,268.4,2.2
2011-01-04 20:50:00 UTC,12.58,12.045,268.45,1.6
2011-01-04 21:00:00 UTC,11.8,11.24,274.15,1.5
2011-01-04 21:10:00 UTC,10.415,9.665,277.25,1
2011-01-04 21:20:00 UTC,10.055,9.35,283.5,0.8
2011-01-04 21:30:00 UTC,11.2,10.25,284.05,0.2
2011-01-04 21:40:00 UTC,10.33,9.33,285.95,-0.1
2011-01-04 21:50:00 UTC,9.675,8.735,290.7,-0.9
2011-01-04 22:00:00 UTC,9.235,8.16,287.6,-1.2
2011-01-04 22:10:00 UTC,9.265,8.35,283.6,-1.8
2011-01-04 22:20:00 UTC,10.195,9.27,285.7,-2.1
2011-01-04 22:30:00 UTC,9.315,8.25,287.45,-2.5
2011-01-04 22:40:00 UTC,8.43,7.465,279.9,-2.7
2011-01-04 22:50:00 UTC,8.875,8.045,278.2,-3.2
2011-01-04 23:00:00 UTC,9.07,7.97,277.7,-3.2
2011-01-04 23:10:00 UTC,8.835,7.95,281.25,-3.5
2011-01-04 23:20:00 UTC,8.765,7.96,284.1,-3.5
2011-01-04 23:30:00 UTC,8.585,7.59,282.35,-3.8
2011-01-04 23:40:00 UTC,8.35,7.455,280.85,-3.9
2011-01-04 23:50:00 UTC,7.84,6.895,281.4,-4.3
2011-01-05 00:00:00 UTC,8.28,7.315,277.3,-4.3
2011-01-05 00:10:00 UTC,8.31,7.31,281.5,-4.8
2011-01-05 00:20:00 UTC,7.915,6.895,280.35,-4.6
2011-01-05 00:30:00 UTC,7.645,6.53,279.8,-5.1
2011-01-05 00:40:00 UTC,8.145,7.085,279.35,-5
2011-01-05 00:50:00 UTC,8.205,7.33,279.75,-5.4
2011-01-05 01:00:00 UTC,8.375,7.4,282.2,-5.2
2011-01-05 01:10:00 UTC,7.565,6.6,282.95,-5.5
2011-01-05 01:20:00 UTC,7.7,6.78,282.85,-5.2
2011-01-05 01:30:00 UTC,7.17,6.355,284.9,-5.1
2011-01-05 01:40:00 UTC,7.31,6.55,285.75,-4.7
2011-01-05 01:50:00 UTC,7.345,6.78,287.4,-4.8
2011-01-05 02:00:00 UTC,7.26,6.45,287.25,-4.6
2011-01-05 02:10:00 UTC,7.11,6.295,284.7,-5.1
2011-01-05 02:20:00 UTC,6.71,6.035,279.35,-5.2
2011-01-05 02:30:00 UTC,7.23,6.415,276.65,-5.4
2011-01-05 02:40:00 UTC,6.74,5.685,277.85,-5.5
2011-01-05 02:50:00 UTC,6.125,5.2,279.8,-6.1
2011-01-05 03:00:00 UTC,6.23,5.33,282.85,-6.4
2011-01-05 03:10:00 UTC,6.54,5.46,281.95,-7
2011-01-05 03:20:00 UTC,6.93,5.765,278.45,-7.2
2011-01-05 03:30:00 UTC,6.775,5.645,276.9,-7.5
2011-01-05 03:40:00 UTC,6.625,5.425,276.35,-7.4
2011-01-05 03:50:00 UTC,6.215,5.09,282,-8
2011-01-05 04:00:00 UTC,6.105,5.085,276.55,-7.9
2011-01-05 04:10:00 UTC,6.33,5.115,275.95,-8.6
2011-01-05 04:20:00 UTC,6.445,5.165,276.7,-8.8
2011-01-05 04:30:00 UTC,6.385,5.085,274.95,-9.1
2011-01-05 04:40:00 UTC,6.295,5.11,275.45,-9.2
2011-01-05 04:50:00 UTC,6.42,5.32,273.85,-9.4
2011-01-05 05:00:00 UTC,6.395,5.29,268.95,-9.1
2011-01-05 05:10:00 UTC,5.995,5.095,268.15,-9.3
2011-01-05 05:20:00 UTC,5.91,4.885,269.05,-9.1
2011-01-05 05:30:00 UTC,5.605,4.445,276,-9.2
2011-01-05 05:40:00 UTC,5.25,4.295,279.3,-8.9
2011-01-05 05:50:00 UTC,5.065,3.93,277.1,-9.2
2011-01-05 06:00:00 UTC,5.32,4.32,276.15,-9
2011-01-05 06:10:00 UTC,5.015,4.135,273.15,-9.5
2011-01-05 06:20:00 UTC,4.875,4.195,268.9,-9.7
2011-01-05 06:30:00 UTC,4.865,4.01,268.35,-10.4
2011-01-05 06:40:00 UTC,5.25,4.38,265.05,-10.6
2011-01-05 06:50:00 UTC,5.31,4.58,260.8,-11
2011-01-05 07:00:00 UTC,5.49,4.485,264.5,-10.9
2011-01-05 07:10:00 UTC,4.895,3.85,266.3,-11.3
2011-01-05 07:20:00 UTC,4.695,3.615,262.95,-11.1
2011-01-05 07:30:00 UTC,4.56,3.845,252.85,-11.6
2011-01-05 07:40:00 UTC,4.83,3.805,251.15,-11.7
2011-01-05 07:50:00 UTC,4.25,3.4,251,-12
2011-01-05 08:00:00 UTC,4.31,3.535,247.5,-12.1
2011-01-05 08:10:00 UTC,3.85,3.02,245.6,-12.4
2011-01-05 08:20:00 UTC,3.395,2.385,252.15,-12.4
2011-01-05 08:30:00 UTC,3.445,2.355,261.8,-12.7
2011-01-05 08:40:00 UTC,3.59,2.565,254.65,-12.3
2011-01-05 08:50:00 UTC,4.015,2.83,254.7,-12.6
2011-01-05 09:00:00 UTC,3.985,2.805,253.15,-12.5
2011-01-05 09:10:00 UTC,4.115,3.125,249.85,-12.7
2011-01-05 09:20:00 UTC,4.705,3.81,243.45,-12.7
2011-01-05 09:30:00 UTC,5.015,4.255,239.3,-12.9
2011-01-05 09:40:00 UTC,5.72,4.79,234.05,-12.5
2011-01-05 09:50:00 UTC,5.895,4.94,236.05,-12.5
2011-01-05 10:00:00 UTC,5.69,4.445,238.1,-12.1
2011-01-05 10:10:00 UTC,5.465,4.255,244.95,-12.2
2011-01-05 10:20:00 UTC,4.805,3.8,243.4,-12
2011-01-05 10:30:00 UTC,4.395,3.615,241.5,-12.3
2011-01-05 10:40:00 UTC,3.62,2.8,239.4,-12.4
2011-01-05 10:50:00 UTC,3.225,2.5,237.4,-12.8
2011-01-05 11:00:00 UTC,3.365,2.77,237.7,-12.4
2011-01-05 11:10:00 UTC,3.14,2.58,235.9,-12.7
2011-01-05 11:20:00 UTC,3.93,3,232.65,-12.6
2011-01-05 11:30:00 UTC,4.875,3.94,227.6,-12.6
2011-01-05 11:40:00 UTC,4.79,3.705,225.6,-12.5
2011-01-05 11:50:00 UTC,4.11,3.255,224.4,-12.6
2011-01-05 12:00:00 UTC,3.275,2.37,232.55,-12.5
2011-01-05 12:10:00 UTC,3.475,2.24,231.7,-12.8
2011-01-05 12:20:00 UTC,4.7,3.675,227.2,-12.5
2011-01-05 12:30:00 UTC,4.48,3.73,238.1,-12.6
2011-01-05 12:40:00 UTC,3.56,2.855,243.7,-12.1
2011-01-05 12:50:00 UTC,3.975,2.8,244.2,-11.9
2011-01-05 13:00:00 UTC,4.05,2.69,246.4,-11.5
2011-01-05 13:10:00 UTC,3.435,2.095,250.3,-11.1
2011-01-05 13:20:00 UTC,3.455,2.67,250.4,-9.9
2011-01-05 13:30:00 UTC,3.745,3.435,250.85,-9
2011-01-05 13:40:00 UTC,4.135,3.805,260.85,-7.4
2011-01-05 13:50:00 UTC,3.95,3.815,267.95,-6.9
2011-01-05 14:00:00 UTC,4.32,4.05,270.3,-5.6
2011-01-05 14:10:00 UTC,3.465,3.35,270.6,-4.7
2011-01-05 14:20:00 UTC,3.625,3.305,262.3,-3.2
2011-01-05 14:30:00 UTC,3.88,3.64,247.4,-2.6
2011-01-05 14:40:00 UTC,3.77,3.585,261.4,-1.6
2011-01-05 14:50:00 UTC,2.86,2.83,257.7,-1.2
2011-01-05 15:00:00 UTC,3.09,2.995,258.55,-0.3
2011-01-05 15:10:00 UTC,3.345,3.11,244.5,-0.4
2011-01-05 15:20:00 UTC,3.335,3.085,253.35,-0.1
2011-01-05 15:30:00 UTC,2.6,2.365,239.5,0.1
2011-01-05 15:40:00 UTC,2.75,2.59,251.95,1
2011-01-05 15:50:00 UTC,2.945,2.65,230,1.5
2011-01-05 16:00:00 UTC,3.44,3.125,227.65,2.2
2011-01-05 16:10:00 UTC,3.71,3.56,227.35,2.1
2011-01-05 16:20:00 UTC,3.75,3.45,235.6,2.2
2011-01-05 16:30:00 UTC,4.265,4.06,240.6,1.8
2011-01-05 16:40:00 UTC,4.175,3.895,235.5,1.8
2011-01-05 16:50:00 UTC,3.66,3.38,231.5,1.5
2011-01-05 17:00:00 UTC,3.555,3.285,238.95,1.8
2011-01-05 17:10:00 UTC,3.62,3.31,234.85,1.8
2011-01-05 17:20:00 UTC,3.215,2.96,253.15,2.2
2011-01-05 17:30:00 UTC,3.985,3.66,244.45,2.3
2011-01-05 17:40:00 UTC,3.375,3.14,251,2.7
2011-01-05 17:50:00 UTC,3.21,3.06,247.7,2.8
2011-01-05 18:00:00 UTC,3.565,3.17,243.15,3.2
2011-01-05 18:10:00 UTC,3.29,3.07,266.1,3.2
2011-01-05 18:20:00 UTC,3.585,3.365,250.95,3.3
2011-01-05 18:30:00 UTC,4.185,4.065,260.25,3
2011-01-05 18:40:00 UTC,3.72,3.435,246.6,2.9
2011-01-05 18:50:00 UTC,3.9,3.665,259.45,2.6
2011-01-05 19:00:00 UTC,3.945,3.635,267.3,2.9
2011-01-05 19:10:00 UTC,3.39,3.12,252.5,2.5
2011-01-05 19:20:00 UTC,3.575,3.17,245.3,2.9
2011-01-05 19:30:00 UTC,3.305,2.905,228.7,2.9
2011-01-05 19:40:00 UTC,3.43,3.355,234.8,3.1
2011-01-05 19:50:00 UTC,3.375,3.14,259.75,2.8
2011-01-05 20:00:00 UTC,3.98,3.68,254.35,2.8
2011-01-05 20:10:00 UTC,3.535,3.41,252.95,2.3
2011-01-05 20:20:00 UTC,3.185,2.965,266.05,2.3
2011-01-05 20:30:00 UTC,4.13,3.935,256.6,1.9
2011-01-05 20:40:00 UTC,3.81,3.55,263.9,1.4
2011-01-05 20:50:00 UTC,3.605,3.295,273.35,0.9
2011-01-05 21:00:00 UTC,3.13,2.77,256.65,0.6
2011-01-05 21:10:00 UTC,3.07,2.9,260.45,-0.4
2011-01-05 21:20:00 UTC,2.965,2.575,256.95,-0.9
2011-01-05 21:30:00 UTC,3.07,2.885,259.2,-1.9
2011-01-05 21:40:00 UTC,2.375,2.17,262.5,-2.4
2011-01-05 21:50:00 UTC,2.605,2.22,263.85,-3.3
2011-01-05 22:00:00 UTC,2.29,1.865,259.2,-4
2011-01-05 22:10:00 UTC,2.51,1.93,255.55,-4.9
2011-01-05 22:20:00 UTC,2.01,1.475,264.7,-5.3
2011-01-05 22:30:00 UTC,1.61,1.03,268.8,-6
2011-01-05 22:40:00 UTC,1.885,1.2,265.15,-6.3
2011-01-05 22:50:00 UTC,1.795,1.35,260.1,-6.9
2011-01-05 23:00:00 UTC,2.125,1.475,256.8,-7
2011-01-05 23:10:00 UTC,2.195,1.29,257.85,-7.2
2011-01-05 23:20:00 UTC,2.37,1.535,245.65,-7
2011-01-05 23:30:00 UTC,2.555,1.165,246.25,-7.2
2011-01-05 23:40:00 UTC,2.465,0.8,248.4,-6.9
2011-01-05 23:50:00 UTC,2.405,1.365,252.65,-6.9
2011-01-06 00:00:00 UTC,2.645,1.64,251.15,-6.5
2011-01-06 00:10:00 UTC,2.8,1.22,250.6,-6.5
2011-01-06 00:20:00 UTC,3,1.37,251.7,-6.2
2011-01-06 00:30:00 UTC,3.205,1.61,250.45,-6.3
2011-01-06 00:40:00 UTC,3.125,1.88,247.85,-6.1
2011-01-06 00:50:00 UTC,3.11,2.105,247.45,-6.4
2011-01-06 01:00:00 UTC,3.58,2.405,240.75,-6.4
2011-01-06 01:10:00 UTC,4.02,2.735,240.15,-6.6
2011-01-06 01:20:00 UTC,3.905,2.725,233.9,-6.5
2011-01-06 01:30:00 UTC,3.93,2.87,232.4,-6.6
2011-01-06 01:40:00 UTC,4.405,3.325,237.2,-6.2
2011-01-06 01:50:00 UTC,4.285,3.08,234.45,-6.3
2011-01-06 02:00:00 UTC,4.51,3.29,235.75,-5.9
2011-01-06 02:10:00 UTC,4.53,3.61,235.8,-5.8
2011-01-06 02:20:00 UTC,4.93,3.665,235.4,-5.5
2011-01-06 02:30:00 UTC,4.975,3.95,241.4,-5.6
2011-01-06 02:40:00 UTC,4.6,3.655,244.3,-5.1
2011-01-06 02:50:00 UTC,4.475,3.295,243,-5.1
2011-01-06 03:00:00 UTC,4.105,3,242.65,-4.8
2011-01-06 03:10:00 UTC,4.16,2.855,240.8,-4.8
2011-01-06 03:20:00 UTC,3.98,2.715,235.3,-4.5
2011-01-06 03:30:00 UTC,3.835,2.945,226.45,-4.8
2011-01-06 03:40:00 UTC,3.68,2.33,223.15,-4.6
2011-01-06 03:50:00 UTC,3.735,2.375,224.75,-4.8
2011-01-06 04:00:00 UTC,4.11,2.68,220.5,-4.6
2011-01-06 04:10:00 UTC,3.78,2.465,216.1,-4.7
2011-01-06 04:20:00 UTC,3.395,2.42,214.9,-4.5
2011-01-06 04:30:00 UTC,3.835,2.94,215.4,-4.7
2011-01-06 04:40:00 UTC,3.775,2.835,212.6,-4.4
2011-01-06 04:50:00 UTC,3.98,2.925,211.75,-4.6
2011-01-06 05:00:00 UTC,4,2.96,211.1,-4.1
2011-01-06 05:10:00 UTC,4.165,3.34,212.4,-4.4
2011-01-06 05:20:00 UTC,3.88,3.13,206.7,-4.2
2011-01-06 05:30:00 UTC,4.02,3.06,200.35,-4.3
2011-01-06 05:40:00 UTC,4.485,3.41,197.85,-4.1
2011-01-06 05:50:00 UTC,4.87,3.71,198,-4.3
2011-01-06 06:00:00 UTC,4.445,3.53,202.35,-4.2
2011-01-06 06:10:00 UTC,4.315,3.355,206.2,-4.3
2011-01-06 06:20:00 UTC,4.24,3.09,204.5,-4.1
2011-01-06 06:30:00 UTC,4.7,3.54,207.45,-4.2
2011-01-06 06:40:00 UTC,5.16,3.995,205.6,-4
2011-01-06 06:50:00 UTC,5.605,4.235,207.45,-4.2
2011-01-06 07:00:00 UTC,6.06,4.71,207.15,-3.8
2011-01-06 07:10:00 UTC,6.12,4.855,210.05,-3.8
2011-01-06 07:20:00 UTC,6.21,5,213.45,-3.6
2011-01-06 07:30:00 UTC,6.045,4.935,213.7,-3.6
2011-01-06 07:40:00 UTC,6.18,5.135,213.65,-3.5
2011-01-06 07:50:00 UTC,6.21,5.185,222.65,-3.5
2011-01-06 08:00:00 UTC,6.66,5.31,225.25,-3.2
2011-01-06 08:10:00 UTC,6.02,5,229,-3.4
2011-01-06 08:20:00 UTC,5.93,5.165,229.3,-3.1
2011-01-06 08:30:00 UTC,5.85,5.065,231.95,-3.3
2011-01-06 08:40:00 UTC,5.81,5.105,231.9,-3.1
2011-01-06 08:50:00 UTC,5.745,4.845,230.75,-3.3
2011-01-06 09:00:00 UTC,5.86,5.125,227.75,-3.2
2011-01-06 09:10:00 UTC,5.955,5.135,226.05,-3.4
2011-01-06 09:20:00 UTC,6.125,5.175,223.65,-3.1
2011-01-06 09:30:00 UTC,6.16,5.23,223.05,-3.3
2011-01-06 09:40:00 UTC,6.06,5.3,222.4,-3.2
2011-01-06 09:50:00 UTC,6.34,5.28,223.75,-3.2
2011-01-06 10:00:00 UTC,6.385,5.475,224.9,-3
2011-01-06 10:10:00 UTC,6.65,5.91,226.95,-3.1
2011-01-06 10:20:00 UTC,6.475,5.685,224.8,-2.8
2011-01-06 10:30:00 UTC,6.68,5.915,225.7,-2.9
2011-01-06 10:40:00 UTC,6.62,6.015,228.5,-2.6
2011-01-06 10:50:00 UTC,6.72,5.885,230.1,-2.7
2011-01-06 11:00:00 UTC,6.065,5.545,230.75,-2.6
2011-01-06 11:10:00 UTC,6.305,5.565,231.5,-2.7
2011-01-06 11:20:00 UTC,5.94,5.185,232.2,-2.5
2011-01-06 11:30:00 UTC,5.745,5.04,230.4,-2.7
2011-01-06 11:40:00 UTC,5.415,4.7,228.35,-2.5
2011-01-06 11:50:00 UTC,5.405,4.52,226,-2.5
2011-01-06 12:00:00 UTC,5.415,4.56,226.45,-2.4
2011-01-06 12:10:00 UTC,5.475,4.675,228.7,-2.7
2011-01-06 12:20:00 UTC,5.305,4.565,231.6,-2.4
2011-01-06 12:30:00 UTC,5.21,4.245,235.25,-2.6
2011-01-06 12:40:00 UTC,5.66,4.795,235.5,-2.3
2011-01-06 12:50:00 UTC,5.86,5.06,237.4,-2.5
2011-01-06 13:00:00 UTC,5.985,5.295,234.65,-2.2
2011-01-06 13:10:00 UTC,6.025,5.335,237.45,-2.2
2011-01-06 13:20:00 UTC,5.91,5.135,236.7,-1.8
2011-01-06 13:30:00 UTC,6.24,5.415,238.25,-1.8
2011-01-06 13:40:00 UTC,5.775,5.08,236.85,-1.6
2011-01-06 13:50:00 UTC,6.01,5.255,239.65,-1.8
2011-01-06 14:00:00 UTC,6.29,5.61,240.45,-1.5
2011-01-06 14:10:00 UTC,6.705,5.955,243.35,-1.7
2011-01-06 14:20:00 UTC,7.03,6.38,243.75,-1.2
2011-01-06 14:30:00 UTC,6.91,6.48,243.05,-1.4
2011-01-06 14:40:00 UTC,6.7,6.125,241.8,-1.2
2011-01-06 14:50:00 UTC,6.72,6.16,242.75,-1.2
2011-01-06 15:00:00 UTC,6.71,6.245,243.5,-1
2011-01-06 15:10:00 UTC,7.035,6.475,244.75,-1.1
2011-01-06 15:20:00 UTC,6.665,6.35,244.45,-0.9
2011-01-06 15:30:00 UTC,6.665,6.06,246.8,-1
2011-01-06 15:40:00 UTC,6.71,6.1,248.6,-0.9
2011-01-06 15:50:00 UTC,6.76,6.26,246.9,-1.1
2011-01-06 16:00:00 UTC,6.465,5.995,243.9,-0.8
2011-01-06 16:10:00 UTC,6.605,6.16,242.65,-1
2011-01-06 16:20:00 UTC,6.745,6.41,241.25,-0.7
2011-01-06 16:30:00 UTC,6.325,5.89,243.55,-0.9
2011-01-06 16:40:00 UTC,6.24,5.8,243.25,-0.7
2011-01-06 16:50:00 UTC,6.355,5.82,244.85,-0.7
2011-01-06 17:00:00 UTC,6.33,5.955,243.25,-0.4
2011-01-06 17:10:00 UTC,6.595,6.205,245.3,-0.6
2011-01-06 17:20:00 UTC,6.025,5.655,246.75,-0.5
2011-01-06 17:30:00 UTC,6.5,5.79,251.05,-0.7
2011-01-06 17:40:00 UTC,5.61,5,256.05,-0.5
2011-01-06 17:50:00 UTC,5.525,5.13,263.3,-0.8
2011-01-06 18:00:00 UTC,5.785,5.235,266.1,-0.6
2011-01-06 18:10:00 UTC,6.31,5.77,262,-0.9
2011-01-06 18:20:00 UTC,6.56,6.235,264.55,-0.6
2011-01-06 18:30:00 UTC,6.91,6.485,268.65,-0.8
2011-01-06 18:40:00 UTC,6.96,6.36,272.45,-0.6
2011-01-06 18:50:00 UTC,7.21,6.44,278.1,-0.9
2011-01-06 19:00:00 UTC,7.34,6.71,270.95,-0.8
